publish_date,content,time_24h,corrected_date,injury_severity,affected_party,primary_accident_type_code,age,ages_after_driven_by,driver_age_min,location,street,locality,day_of_week_num,rush_hour,rain_today,rain_last_3h,roadworks_nearby,street_had_speed_camera,vehicle_type_score,age_min_encoded,time_period
14/06/2025,"Yesterday evening, at around ten (2200 hrs), the Police were informed of a traffic accident in Triq Sant ‘Elizabetta, Xewkija.From initial investigations it appears that a 64-year-old man from Xagħra was riding a Kentoya motorcycle when he crashed into a barrier and fell off.He was assisted by a medical team and taken by ambulance to the Gozo General Hospital. He was later certified to have sustained grievous injuries.Police investigations are ongoing.",22:00,13/06/2025,grievous,motorcyclist,FXOBJ,['64'],[],64,"Triq Sant, Xewkija",Triq Sant,Xewkija,4,0,FALSE,FALSE,FALSE,TRUE,1,3,Evening
14/06/2025,"On wednesday the 11th of June, at around four in the afternoon (1545 hrs), the Police were informed of a traffic accident in John Adye Street, Naxxar.Preliminary investigations showed that a collision occurred between a Honda motorcycle driven by a 35-year-old man from Bosnia and Herzegovina and a resident of Għargħur and an Isuzu Rodeo driven by a 59-year-old man from Marsa.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei where he was later certified to have sustained grievous injuries.Police investigations are ongoing.",15:45,14/06/2025,grievous,motorcyclist,COLL,"['35', '59']","[35, 59]",35,"John Adye Street, Naxxar",John Adye Street,Naxxar,5,0,FALSE,FALSE,FALSE,FALSE,3,2,Afternoon
14/06/2025,"On wednesday the 11th of June, at around four in the afternoon (1545 hrs), the Police were informed of a traffic accident in John Adye Street, Naxxar.Preliminary investigations showed that a collision occurred between a Honda motorcycle driven by a 35-year-old man from Bosnia and Herzegovina and a resident of Għargħur and an Isuzu Rodeo driven by a 59-year-old man from Marsa.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei where he was later certified to have sustained grievous injuries.Police investigations are ongoing.",15:45,14/06/2025,minor,driver,COLL,"['35', '59']","[35, 59]",35,"John Adye Street, Naxxar",John Adye Street,Naxxar,5,0,FALSE,FALSE,FALSE,FALSE,3,2,Afternoon
19/06/2025,"Updated 6.13pm A motorcyclist was taken to hospital on Thursday with grievous injuries after being involved in a traffic accident in Luqa.  Police said the accident happened on Triq Ħal Farruġ at around 10.15am, when a 53-year-old man from Żabbar who was driving his Yamaha motorbike was involved in a collision with a Toyota Funcargo driven by a 39-year old man from Luqa.  The motorcyclist was taken to Mater Dei Hospital by ambulance where he was certified to be suffering grievous injuries.  The accident is the fourth one reported on Thursday.  Late on Wednesday night, a 32-year-old driver died after a collision between two cars on Mdina Road, in Żebbuġ. A 53-year-old coach driver was also taken to the hospital after losing control of the vehicle and crashing into a rubble wall in Żejtun. A German woman was seriously injured after being run over by a car in Floriana.",10:15,19/06/2025,death,pedestrian,PED,"['53', '39', '32', '53']",[39],39,"Triq Ħal Farruġ, Luqa",Triq Ħal Farruġ,Luqa,3,0,FALSE,FALSE,FALSE,FALSE,4,2,Morning
19/06/2025,"A German woman is in a critical condition in hospital after being run over by a car in Floriana on Thursday. The accident happened at around 1.15pm in Pinto Wharf, Floriana, when the 57-year old German woman was run over by a Toyota Ractis driven by a 52-year old man from Żabbar. The woman was taken to Mater Dei Hospital by ambulance where she was certified to be suffering from serious injuries, the police said. Magistrate Antoine Agius Bonnici is holding an inquiry as police investigations continue.",13:15,19/06/2025,serious,pedestrian,PED,"['57', '52']",[52],52,Floriana,Floriana,,3,0,FALSE,TRUE,FALSE,FALSE,2,3,Afternoon
20/06/2025,"Yesterday, at around 1830hrs, the Police were informed of a traffic accident in Triq Dawret il-Gudja, Gudja.Preliminary investigations showed that a collision occurred between a Honda fit that was being driven by a 64-year-old man from Santa Luċija and a Kawasaki Ninja motorcycle that was being driven by a 23-year-old man from Gudja.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei Hospital. He was later certified to have sustained grievous injuries.Police investigations are ongoing.",18:30,19/06/2025,minor,driver,COLL,"['64', '23']","[64, 23]",23,"Triq Dawret il-Gudja, Gudja",Triq Dawret il-Gudja,Gudja,3,1,FALSE,FALSE,FALSE,FALSE,3,1,Evening
20/06/2025,"Yesterday, at around 1830hrs, the Police were informed of a traffic accident in Triq Dawret il-Gudja, Gudja.Preliminary investigations showed that a collision occurred between a Honda fit that was being driven by a 64-year-old man from Santa Luċija and a Kawasaki Ninja motorcycle that was being driven by a 23-year-old man from Gudja.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei Hospital. He was later certified to have sustained grievous injuries.Police investigations are ongoing.",18:30,19/06/2025,grievous,motorcyclist,COLL,"['64', '23']","[64, 23]",23,"Triq Dawret il-Gudja, Gudja",Triq Dawret il-Gudja,Gudja,3,1,FALSE,FALSE,FALSE,FALSE,3,1,Evening
21/06/2025,"A 57-year-old woman who was run over by a car in Floriana on June 19 has died, the police said on Saturday. The victim, a German woman, passed away at Mater Dei Hospital, where she was being treated.  The accident happened at around 1.15pm in Pinto Wharf, Floriana, when the woman was run over by a Toyota Ractis driven by a 52-year-old man from Żabbar. Magistrate Antoine Agius Bonnici is holding an inquiry as police investigations continue.",13:15,21/06/2025,death,pedestrian,PED,"['57', '52']",[52],52,Floriana,Floriana,,5,0,FALSE,FALSE,FALSE,FALSE,2,3,Afternoon
22/06/2025,"On Thursday 19th June, at around one and a quarter in the afternoon (1315 hrs), the Police were informed of a traffic accident at Pinto Wharf, Floriana.Preliminary investigations by the Police found that a 57-year-old German woman was hit by a Toyota Ractis driven by a 52-year-old man from Żabbar.A medical team was called on site and an ambulance took the woman to Mater Dei Hospital. She was certified to have sustained serious injuries.Ms Antoine Agius Bonnici LL. Mr D. appointed an inquiry while Police investigations into the incident are ongoing.",13:15,22/06/2025,serious,pedestrian,PED,"['57', '52']",[52],52,Floriana,Floriana,,6,0,FALSE,FALSE,FALSE,FALSE,2,3,Afternoon
22/06/2025,"On Thursday 19th June, at around ten in the evening (2200 hrs), the Police were informed of a traffic accident in Triq L-Imdina, Ħaż-Żebbuġ.Initial investigations showed that a collision occurred between a Renault Captur driven by a 57-year-old man from Dingli and a Honda Civic driven by a 32-year-old man from Luqa. A 28-year-old woman, a resident of Attard, was a passenger in the Honda.They were assisted by a medical team and members of the Civil Protection Department.All persons were taken to Mater Dei Hospital by ambulance. Shortly afterwards, the 32-year-old man was certified dead.The other man and the woman sustained grievous injuries.Magistrate Dr Antoine Agius Bonnici LL. D was informed of the case and appointed an inquiry.Police investigations are ongoing.",22:00,22/06/2025,minor,driver,COLL,"['57', '32', '28', '32']","[57, 32]",32,"Triq L-Imdina, Żebbuġ",Triq L-Imdina,Żebbuġ,6,0,FALSE,FALSE,FALSE,FALSE,2,2,Evening
22/06/2025,"On Thursday 19th June, at around ten in the evening (2200 hrs), the Police were informed of a traffic accident in Triq L-Imdina, Ħaż-Żebbuġ.Initial investigations showed that a collision occurred between a Renault Captur driven by a 57-year-old man from Dingli and a Honda Civic driven by a 32-year-old man from Luqa. A 28-year-old woman, a resident of Attard, was a passenger in the Honda.They were assisted by a medical team and members of the Civil Protection Department.All persons were taken to Mater Dei Hospital by ambulance. Shortly afterwards, the 32-year-old man was certified dead.The other man and the woman sustained grievous injuries.Magistrate Dr Antoine Agius Bonnici LL. D was informed of the case and appointed an inquiry.Police investigations are ongoing.",22:00,22/06/2025,death,driver,COLL,"['57', '32', '28', '32']","[57, 32]",32,"Triq L-Imdina, Żebbuġ",Triq L-Imdina,Żebbuġ,6,0,FALSE,FALSE,FALSE,FALSE,2,2,Evening
23/06/2025,"Intense traffic was reported on the Regional Road on Monday morning after a crash involving three vehicles forced the temporary closure of one of the road's southbound lanes.  Police received reports of the accident at 8.45am, after an Isuzu van, Mini and Honda Civic were involved in a bumper-to-bumper collision outside the Tal-Qroqq tunnels. The driver of the Mini, which was caught between the two other vehicles, a 23-year-old woman from Xagħra, was taken to Mater Dei Hospital after she sustained some minor injuries.  At the time of writing, one of the southbound lanes was closed, leading to gridlock in Gżira and St Julian's. On Facebook, one commuter said it took him one hour and 30 minutes to travel from St Julian's to the Msida skatepark.",08:45,23/06/2025,minor,driver,COLL,['23'],[],23,"Regional Road, Gżira",Regional Road,Gżira,0,1,FALSE,FALSE,FALSE,TRUE,4,1,Morning
23/06/2025,"Intense traffic was reported on the Regional Road on Monday morning after a crash involving three vehicles forced the temporary closure of one of the road's southbound lanes.  Police received reports of the accident at 8.45am, after an Isuzu van, Mini and Honda Civic were involved in a bumper-to-bumper collision outside the Tal-Qroqq tunnels. The driver of the Mini, which was caught between the two other vehicles, a 23-year-old woman from Xagħra, was taken to Mater Dei Hospital after she sustained some minor injuries.  At the time of writing, one of the southbound lanes was closed, leading to gridlock in Gżira and St Julian's. On Facebook, one commuter said it took him one hour and 30 minutes to travel from St Julian's to the Msida skatepark.",08:45,23/06/2025,minor,driver,COLL,['23'],[],23,"Regional Road, Gżira",Regional Road,Gżira,0,1,FALSE,FALSE,FALSE,TRUE,4,1,Morning
02/07/2025,"Yesterday, at around 2115hrs, the Police were informed of a traffic accident in Triq Borġ Għarib, Għajnsielem.Preliminary investigations showed that a 22-year-old Albanian, a resident of Żebbuġ, Gozo, lost control of his Renault Megane and crashed into a wall.A medical team was called on site and an ambulance took the driver to Gozo General Hospital where he was certified to have sustained grievous injuries.Police investigations are ongoing.",21:15,01/07/2025,grievous,driver,FXOBJ,['22'],[],22,"Triq Borġ Għarib, Għajnsielem",Triq Borġ Għarib,Għajnsielem,1,0,FALSE,FALSE,FALSE,FALSE,2,1,Evening
05/07/2025,"A motorcyclist was grievously injured in a collision with a car in Mellieħa on Saturday morning. The accident occurred at around 11am in Triq il-Kbira and involved a Hyundai Getz, driven by a 23-year-old man from Mellieħa, and a Honda motorbike ridden by a 46-year-old man from Qormi. The motorcyclist was taken to Mater Dei Hospital by ambulance, where he was certified to have sustained grievous injuries. Police investigations are ongoing.",11:00,05/07/2025,minor,driver,COLL,"['23', '46']",[23],23,"Triq il-Kbira and involved, Mellieħa",Triq il-Kbira and involved,Mellieħa,5,0,FALSE,FALSE,FALSE,FALSE,3,1,Morning
05/07/2025,"A motorcyclist was grievously injured in a collision with a car in Mellieħa on Saturday morning. The accident occurred at around 11am in Triq il-Kbira and involved a Hyundai Getz, driven by a 23-year-old man from Mellieħa, and a Honda motorbike ridden by a 46-year-old man from Qormi. The motorcyclist was taken to Mater Dei Hospital by ambulance, where he was certified to have sustained grievous injuries. Police investigations are ongoing.",11:00,05/07/2025,grievous,motorcyclist,COLL,"['23', '46']",[23],23,"Triq il-Kbira and involved, Mellieħa",Triq il-Kbira and involved,Mellieħa,5,0,FALSE,FALSE,FALSE,FALSE,3,1,Morning
07/07/2025,"Yesterday, at around 1800hrs, the Police were informed of a traffic accident in Triq iż-Żejfa, Mosta.Preliminary investigations showed that a collision occurred between a Kia Sportage driven by a 34-year-old woman from Rabat and a Suzuki motorcycle driven by a 30-year-old Indian man who lives in Birkirkara.A medical team was called on site and an ambulance took the man to Mater Dei Hospital, where he was certified to be seriously injured.Magistrate Dr Joseph Mifsud LL.D was informed about the case who appointed an inquiry, while Police investigations are ongoing.",18:00,06/07/2025,minor,driver,COLL,"['34', '30']","[34, 30]",30,"Triq iż-Żejfa, Birkirkara",Triq iż-Żejfa,Birkirkara,6,0,FALSE,FALSE,FALSE,FALSE,3,2,Evening
07/07/2025,"Yesterday, at around 1800hrs, the Police were informed of a traffic accident in Triq iż-Żejfa, Mosta.Preliminary investigations showed that a collision occurred between a Kia Sportage driven by a 34-year-old woman from Rabat and a Suzuki motorcycle driven by a 30-year-old Indian man who lives in Birkirkara.A medical team was called on site and an ambulance took the man to Mater Dei Hospital, where he was certified to be seriously injured.Magistrate Dr Joseph Mifsud LL.D was informed about the case who appointed an inquiry, while Police investigations are ongoing.",18:00,06/07/2025,serious,motorcyclist,COLL,"['34', '30']","[34, 30]",30,"Triq iż-Żejfa, Birkirkara",Triq iż-Żejfa,Birkirkara,6,0,FALSE,FALSE,FALSE,FALSE,3,2,Evening
10/07/2025,"A motorcyclist was grievously injured in a traffic accident in Msida on Wednesday evening. The collision occurred at around 6:30 p.m. on Triq Mikiel Anton Vassalli and involved a Smart car driven by a 40-year-old Italian woman residing in Mosta, and a Honda WW125 motorcycle ridden by a 45-year-old man from Ħamrun. The motorcyclist was taken to Mater Dei Hospital by ambulance, where he was certified to have sustained grievous injuries. Police investigations are ongoing.",06:30,09/07/2025,minor,driver,COLL,"['40', '45']",[40],40,"Triq Mikiel Anton Vassalli and involved, Msida",Triq Mikiel Anton Vassalli and involved,Msida,2,0,FALSE,FALSE,FALSE,FALSE,3,2,Morning
10/07/2025,"A motorcyclist was grievously injured in a traffic accident in Msida on Wednesday evening. The collision occurred at around 6:30 p.m. on Triq Mikiel Anton Vassalli and involved a Smart car driven by a 40-year-old Italian woman residing in Mosta, and a Honda WW125 motorcycle ridden by a 45-year-old man from Ħamrun. The motorcyclist was taken to Mater Dei Hospital by ambulance, where he was certified to have sustained grievous injuries. Police investigations are ongoing.",06:30,09/07/2025,grievous,motorcyclist,COLL,"['40', '45']",[40],40,"Triq Mikiel Anton Vassalli and involved, Msida",Triq Mikiel Anton Vassalli and involved,Msida,2,0,FALSE,FALSE,FALSE,FALSE,3,2,Morning
10/07/2025,"Yesterday, at around 1830 hrs, the Police were informed of a traffic accident in Mikiel Anton Vassalli Street, Msida.Preliminary investigations showed that a collision occurred between a Smart that was being driven by a 40-year-old Italian resident in Mosta and a Honda WW125 motorcycle that was being driven by a 45-year-old man who lives in Hamrun.A medical team was called on site and an ambulance took the man to Mater Dei hospital where he was certified to have sustained grievous injuries.The Police are carrying out investigations.",18:30,09/07/2025,minor,driver,COLL,"['40', '45']","[40, 45]",40,"Mikiel Anton Vassalli Street, Msida",Mikiel Anton Vassalli Street,Msida,2,1,FALSE,FALSE,FALSE,TRUE,3,2,Evening
10/07/2025,"Yesterday, at around 1830 hrs, the Police were informed of a traffic accident in Mikiel Anton Vassalli Street, Msida.Preliminary investigations showed that a collision occurred between a Smart that was being driven by a 40-year-old Italian resident in Mosta and a Honda WW125 motorcycle that was being driven by a 45-year-old man who lives in Hamrun.A medical team was called on site and an ambulance took the man to Mater Dei hospital where he was certified to have sustained grievous injuries.The Police are carrying out investigations.",18:30,09/07/2025,grievous,motorcyclist,COLL,"['40', '45']","[40, 45]",40,"Mikiel Anton Vassalli Street, Msida",Mikiel Anton Vassalli Street,Msida,2,1,FALSE,FALSE,FALSE,TRUE,3,2,Evening
10/07/2025,"A 78-year-old man who lives in Siġġiewi, at around 0630 hrs, was taken to Mater Dei Hospital following a traffic accident in Triq Dun Manwel Zammit, Siġġiewi.Preliminary investigations showed that the man was hit by a Toyota Auris, that was being driven by a 24-year-old man who also lives in Siġġiewi.The man was assisted by a medical team, taken to hospital by an ambulance and certified to have sustained grievous injuries.Police investigations are ongoing.",06:30,10/07/2025,grievous,pedestrian,PED,"['78', '24']",[24],24,"Triq Dun Manwel Zammit, Siġġiewi",Triq Dun Manwel Zammit,Siġġiewi,3,0,FALSE,FALSE,FALSE,FALSE,2,1,Morning
14/07/2025,"Today, at around 1100hrs, the Police were informed of a traffic accident in Triq Melqart, Marsaxlokk.Preliminary investigations showed that a collision occurred between a Ford Transit driven by a 30-year-old man from Ħaż-Żabbar and a Kymco motorcycle driven by a 35-year-old French man.A medical team was called on site and an ambulance took the motorcycle driver to Mater Dei Hospital, where he was certified to be grievously injured.Police investigations are ongoing.",11:00,14/07/2025,minor,driver,COLL,"['30', '35']","[30, 35]",30,"Triq Melqart, Marsaxlokk",Triq Melqart,Marsaxlokk,0,0,FALSE,FALSE,FALSE,FALSE,3,2,Morning
14/07/2025,"Today, at around 1100hrs, the Police were informed of a traffic accident in Triq Melqart, Marsaxlokk.Preliminary investigations showed that a collision occurred between a Ford Transit driven by a 30-year-old man from Ħaż-Żabbar and a Kymco motorcycle driven by a 35-year-old French man.A medical team was called on site and an ambulance took the motorcycle driver to Mater Dei Hospital, where he was certified to be grievously injured.Police investigations are ongoing.",11:00,14/07/2025,grievous,motorcyclist,COLL,"['30', '35']","[30, 35]",30,"Triq Melqart, Marsaxlokk",Triq Melqart,Marsaxlokk,0,0,FALSE,FALSE,FALSE,FALSE,3,2,Morning
17/07/2025,"A 70-year-old woman was left with serious injuries Wednesday after a traffic accident in Mqabba. The accident occurred at around 5pm on Triq L-Imqabba, with initial investigations indicating the woman lost control of the Kia Picanto she was driving and crashed into a pole. She was treated at the scene before being taken to Mater Dei Hospital, where her injuries were certified as serious. Investigations are ongoing.",17:00,16/07/2025,serious,driver,FXOBJ,['70'],[],70,"Triq L-Imqabba, Mqabba",Triq L-Imqabba,Mqabba,2,1,FALSE,FALSE,FALSE,FALSE,2,4,Evening
17/07/2025,A woman was grievously injured on Thursday after the motorbike she was driving was involved in a collision in Gżira. The 45-year old woman from Ta’Xbiex was driving a Lexmoto Riviera motorbike when she was involved in a collision with a Toyota Auris driven by a 24-year old woman from Sliema. The incident happened at around 1.15pm on Rue d’Argens in Gżira. The motorcyclist was taken to Mater Dei Hospital by ambulance where she was certified to have sustained grievous injuries. Police investigations are under way.,13:15,17/07/2025,grievous,motorcyclist,COLL,"['45', '24']",[24],24,"Rue d’Argens in Gżira, Gżira",Rue d’Argens in Gżira,Gżira,3,0,FALSE,FALSE,FALSE,FALSE,3,1,Afternoon
17/07/2025,A woman was grievously injured on Thursday after the motorbike she was driving was involved in a collision in Gżira. The 45-year old woman from Ta’Xbiex was driving a Lexmoto Riviera motorbike when she was involved in a collision with a Toyota Auris driven by a 24-year old woman from Sliema. The incident happened at around 1.15pm on Rue d’Argens in Gżira. The motorcyclist was taken to Mater Dei Hospital by ambulance where she was certified to have sustained grievous injuries. Police investigations are under way.,13:15,17/07/2025,minor,driver,COLL,"['45', '24']",[24],24,"Rue d’Argens in Gżira, Gżira",Rue d’Argens in Gżira,Gżira,3,0,FALSE,FALSE,FALSE,FALSE,3,1,Afternoon
18/07/2025,"Yesterday, at around 2215 hrs, the Police were informed of a traffic accident in Triq il-Wied ta’ Birkirkara, Birkirkara.Preliminary investigations showed that a collision occurred between a Mazda Demio that was being driven by a 41-year-old man from Birkirkara and an e-scooter that was being driven by a 17-year-old man from Birkirkara.A medical team was called on site and an ambulance took the 17-year-old driver to Mater Dei Hospital, where he was certified to have sustained grievous injuries.The Police are carrying out investigations.",22:15,17/07/2025,grievous,cyclist,COLL,"['41', '17', '17']","[41, 17]",17,"Triq il-Wied ta’ Birkirkara, Birkirkara",Triq il-Wied ta’ Birkirkara,Birkirkara,3,0,FALSE,FALSE,FALSE,FALSE,2,1,Evening
18/07/2025,"Yesterday, at around 2215 hrs, the Police were informed of a traffic accident in Triq il-Wied ta’ Birkirkara, Birkirkara.Preliminary investigations showed that a collision occurred between a Mazda Demio that was being driven by a 41-year-old man from Birkirkara and an e-scooter that was being driven by a 17-year-old man from Birkirkara.A medical team was called on site and an ambulance took the 17-year-old driver to Mater Dei Hospital, where he was certified to have sustained grievous injuries.The Police are carrying out investigations.",22:15,17/07/2025,minor,driver,COLL,"['41', '17', '17']","[41, 17]",17,"Triq il-Wied ta’ Birkirkara, Birkirkara",Triq il-Wied ta’ Birkirkara,Birkirkara,3,0,FALSE,FALSE,FALSE,FALSE,2,1,Evening
20/07/2025,"A 16-year-old boy from Mtarfa is in critical condition following a bicycle accident that occurred around 12:30 p.m. yesterday on Triq il-Buqana, Rabat.
Initial investigations revealed that the teenager lost control of his bicycle and collided with a wall.
Emergency responders provided immediate medical assistance at the scene before rushing him to Mater Dei Hospital by ambulance.
Doctors later confirmed that the boy suffered serious injuries and is currently at risk of dying.
Magistrate Dr Antoine Agius Bonnici LL.D. has ordered an inquiry, while police investigations into the incident are still underway.",12:30,19/07/2025,serious,cyclist,COLL,['16'],[],16,"Triq il-Buqana, Rabat",Triq il-Buqana,Rabat,5,0,FALSE,FALSE,FALSE,FALSE,1,1,Afternoon
20/07/2025,"A 16-year-old boy from Mtarfa is in critical condition following a bicycle accident that occurred around 12:30 p.m. yesterday on Triq il-Buqana, Rabat.
Initial investigations revealed that the teenager lost control of his bicycle and collided with a wall.
Emergency responders provided immediate medical assistance at the scene before rushing him to Mater Dei Hospital by ambulance.
Doctors later confirmed that the boy suffered serious injuries and is currently at risk of dying.
Magistrate Dr Antoine Agius Bonnici LL.D. has ordered an inquiry, while police investigations into the incident are still underway.",12:30,19/07/2025,minor,driver,COLL,['16'],[],16,"Triq il-Buqana, Rabat",Triq il-Buqana,Rabat,5,0,FALSE,FALSE,FALSE,FALSE,1,1,Afternoon
20/07/2025,"A scooter rider injured in a hit-and-run crash in the Regional Road tunnels earlier this month is struggling to track down the driver, after being told that none of the tunnel cameras work. Giuseppe Di Dio, a 22-year-old Sicilian who works as a DJ and event organiser, was riding his Vespa 300 on July 2 at around 12.30pm when he was hit. As he entered the tunnel heading towards Swieqi, he says a van crossed into his lane, cut him off and crashed into him, knocking him off his Vespa. “I feel super lucky to tell the story. It hurt a lot. When I was on the floor, I could feel my burns,” he told Times of Malta. Shocked by the impact, Di Dio said he could not identify the van but recalled opening his eyes to see the driver standing over him. According to Di Dio, the man looked South Asian and was wearing a blue shirt. He believes he was driving a delivery van but is unsure which company the van belonged to. “He came over, checked I was alive, told me nothing and rushed off,” he said. “I know if I saw him, I would recognise him.” Thankfully, other drivers stopped to help Di Dio. He was taken to Mater Dei Hospital, where he said he had to wait between six to seven hours before being seen. “That was horrible. I couldn’t take it anymore and began to scream out in pain, and only then did they see me,” he said. He was initially told he had minor injuries and was prescribed painkillers. But after several days, his wounds became increasingly painful and doctors at Saint James Hospital later confirmed they were infected. Alongside the physical injuries, Di Dio said his motorbike was damaged and he incurred around €4,000 in expenses for medical treatment, medications, transport and missed work. “I want a refund for the damages but the most important thing is I want to find out who hit me to avoid future accidents,” he said.  After being treated, Di Dio filed a police report. He hoped CCTV footage from the tunnel would help identify the van. But he said police informed him that the security cameras inside the Ta’ Giorni tunnels do not work. “It’s insane. The policeman told me that none of the cameras they have for the tunnels work,” he said. “I told them that it is impossible but they told me again that none of them work.” In 2020, the government launched a €10 million project to upgrade Malta’s major tunnels, including Ta’ Giorni, which included the installation of security cameras. When asked if the cameras were working on the day of the incident, the transport ministry said: “The Traffic Control Centre did not have CCTV coverage in the mentioned area on the 2nd of July 2025.” The ministry did not answer questions about whether the cameras are operational. Police confirmed that a report on the accident had been filed and investigations are ongoing. In 2022, a Transport Malta spokesperson told Times of Malta that tunnel cameras were linked to the authority’s traffic control centre, and used for both congestion monitoring and automatic incident detection.",12:30,20/07/2025,minor,pedestrian,PED,['22'],[],22,"Regional Road, Swieqi",Regional Road,Swieqi,6,0,FALSE,FALSE,FALSE,TRUE,4,1,Afternoon
23/07/2025,"A 74-year-old woman who lives in Gżira, at around 0930hrs, was taken to Mater Dei Hospital because she was injured in a traffic accident in Triq Tas-Sliema, Gżira.Preliminary investigations showed that the victim was hit by a Toyota Tercel, which was being driven by a 76-year-old man residing in San Ġwann.The woman was assisted by a medical team, taken to hospital by ambulance and certified to have sustained grievous injuries.Police investigations are ongoing.",09:30,23/07/2025,grievous,pedestrian,PED,"['74', '76']",[76],76,"Triq Tas-Sliema, Gżira",Triq Tas-Sliema,Gżira,2,1,FALSE,FALSE,FALSE,FALSE,2,4,Morning
23/07/2025,"Today, at around 1030hrs, the Police were informed of a traffic accident in Mosta Road, Lija.The Police immediately went to the scene and from a preliminary investigation it resulted that a collision had occurred between a Renault Trafic van driven by a 24-year-old man residing in Mtarfa and a Suzuki Swift driven by an 81-year-old man residing in Mosta. In the Suzuki, there was also a 79-year-old woman who lives in Mosta.Members of the Civil Protection Department were called to the scene, as well as a medical team, and ambulances took all the people to Mater Dei Hospital to be given the necessary treatment.Unfortunately, the woman was certified dead a short time later while the other elderly man is in a serious condition. The other man was certified with slight injuries.Magistrate Dr Ian Farrugia LL.D was informed of the case and appointed an inquiry while Police investigations are ongoing.",10:30,23/07/2025,death,driver,COLL,"['24', '81', '79']","[24, 81]",24,"Mosta Road, Mtarfa",Mosta Road,Mtarfa,2,0,FALSE,FALSE,FALSE,FALSE,4,1,Morning
23/07/2025,"Today, at around 1030hrs, the Police were informed of a traffic accident in Mosta Road, Lija.The Police immediately went to the scene and from a preliminary investigation it resulted that a collision had occurred between a Renault Trafic van driven by a 24-year-old man residing in Mtarfa and a Suzuki Swift driven by an 81-year-old man residing in Mosta. In the Suzuki, there was also a 79-year-old woman who lives in Mosta.Members of the Civil Protection Department were called to the scene, as well as a medical team, and ambulances took all the people to Mater Dei Hospital to be given the necessary treatment.Unfortunately, the woman was certified dead a short time later while the other elderly man is in a serious condition. The other man was certified with slight injuries.Magistrate Dr Ian Farrugia LL.D was informed of the case and appointed an inquiry while Police investigations are ongoing.",10:30,23/07/2025,minor,driver,COLL,"['24', '81', '79']","[24, 81]",24,"Mosta Road, Mtarfa",Mosta Road,Mtarfa,2,0,FALSE,FALSE,FALSE,FALSE,4,1,Morning
24/07/2025,"Early this morning, at around 0430 hrs, the Police were informed of a traffic accident in Triq San Anard, Tarxien.Preliminary investigations showed that a 40-year-old man from Tarxien lost control of his Kawasaki motorcycle and overturned. A 33-year-old Latvian woman who resides in Marsascala was also on the bike.A medical team was called on site and an ambulance took the two persons to Mater Dei Hospital, where the man was certified to have sustained grievous injuries while the woman was certified to have sustained serious injuries.Magistrate Dr Ian Farrugia LL.D was informed of the case and appointed an inquiry while the Police are carrying out investigations.",04:30,24/07/2025,serious,motorcyclist,OTH,"['40', '33']",[],33,"Triq San Anard, Tarxien",Triq San Anard,Tarxien,3,0,FALSE,FALSE,FALSE,FALSE,3,2,Night
24/07/2025,"A 65-year-old man, a resident of Mellieħa, was taken to Mater Dei Hospital at about 1015 hrs after he was injured in an accident in Salina Road, Naxxar.Preliminary investigations showed that the man was riding a Honda motorcycle, lost control, crashed into a pavement and fell off.He was assisted by a medical team, taken to hospital by an ambulance and certified thathe was grievously injured.Police investigations are ongoing.",10:15,24/07/2025,grievous,motorcyclist,FXOBJ,['65'],[],65,"Salina Road, Naxxar",Salina Road,Naxxar,3,0,FALSE,FALSE,FALSE,FALSE,1,3,Morning
26/07/2025,"A 27-year-old man who lives in Paola, lost his life early this morning in a traffic accident in Pembroke.The accident happened at around 0100hrs) in Triq Sant’Andrija.Preliminary investigations showed that a collision occurred between a BMW 1 series driven by a 22-year-old man residing in St Paul’s Bay and a Honda motorcycle driven by the victim.The motorcyclist was immediately assisted by a medical team and taken to Mater Dei Hospital by ambulance. Unfortunately, he was certified dead shortly afterwards.Magistrate Dr Ian Farrugia LL.D was informed of the case and appointed an inquiry.Police investigations into this incident are ongoing.",01:00,26/07/2025,death,motorcyclist,COLL,"['27', '22']",[22],22,"Triq Sant’Andrija, Pembroke",Triq Sant’Andrija,Pembroke,5,0,FALSE,FALSE,FALSE,FALSE,3,1,Night
26/07/2025,"A 27-year-old man who lives in Paola, lost his life early this morning in a traffic accident in Pembroke.The accident happened at around 0100hrs) in Triq Sant’Andrija.Preliminary investigations showed that a collision occurred between a BMW 1 series driven by a 22-year-old man residing in St Paul’s Bay and a Honda motorcycle driven by the victim.The motorcyclist was immediately assisted by a medical team and taken to Mater Dei Hospital by ambulance. Unfortunately, he was certified dead shortly afterwards.Magistrate Dr Ian Farrugia LL.D was informed of the case and appointed an inquiry.Police investigations into this incident are ongoing.",01:00,26/07/2025,minor,driver,COLL,"['27', '22']",[22],22,"Triq Sant’Andrija, Pembroke",Triq Sant’Andrija,Pembroke,5,0,FALSE,FALSE,FALSE,FALSE,3,1,Night
