"article_id","url","source_name","source_url","title","subtitle","author_name","publish_date","content","top_image_url","top_image_caption","created_at","tags","categories"
493212,"https://timesofmalta.com/article/birkirkara-aqueduct-arch-collapses-traffic-accident-council.1115961","Times of Malta","https://timesofmalta.com","Birkirkara aqueduct arch collapses after traffic accident – council","Council appeals to authorities to carry out works 'without delay' ahead of new school term","Times of Malta","2025-09-09","An aqueduct arch in Birkirkara collapsed after a traffic accident in the area, the local council said Tuesday evening, while calling for swift repair works ahead of the beginning of the new scholastic year. In a statement, the council said, “some weeks ago, one of the arches of the historic aqueduct located in our locality collapsed due to a traffic accident that occurred in the area”. While no further details about the accident were provided, in July part of the historic Wignacourt aqueduct in Mrieħel was closed off for checks after a truck hit one of the arches as it joined the Rabat road. An architect was appointed by the Superintendence of Cultural Heritage to evaluate and prepare a report on the damage, with repair works to be carried out “by the relevant authorities”, the council said.  “The council wishes to emphasise that it is not within its remit to carry out these works, nor does it hold any legal or technical responsibility for the repair of the arch”, it said. “Nevertheless, the council has been actively and continuously putting pressure and engaging to ensure that these works are undertaken as soon as possible.” The council said the pending repairs were “particularly important” due to the new school year starting later this month, with it “very aware of the traffic pressure that already exists in the area – pressure that has increased due to the closure of this arch”. It “strongly appealed” to authorities ""to make every effort to ensure that the necessary works are carried out without further delay"". The Birkirkara community and residents “deserve a serious and immediate solution to this inconvenience that has persisted for too long”, the council said. The aqueduct was built on the orders of Grand Master Wignacourt, for whom it is named, to carry water from springs in Dingli and Rabat to Valletta. It was inaugurated in April 1615. This is not the first time the historic structure was damaged; in August 2018, one of the arches was damaged when the driver of a large concrete-mix truck ignored traffic signs and tried to drive through, damaging the central corbel stone of the arch. The council statement was signed by mayor Desirei Grech and executive secretary Christine-Jo Mansueto.","https://cdn-attachments.timesofmalta.com/540ae262328b7296ca387bbc3352e9797c457ea4-1757446450-1cb498e3-1920x1280.jpg","An arch of the Wignacourt Aqueduct collapsed in the past weeks after a traffic accident, the council said. Photo: Continentaleurope at English Wikipedia.","2025-09-09 20:01:09.002407+00","{Birkirkara,Heritage,National,Traffic}","{}"
493223,"https://timesofmalta.com/article/warning-sign-mgiebah-bay-four-months-report-rockfall-risk.1115951","Times of Malta","https://timesofmalta.com","No entry sign put up at Mġiebaħ Bay as danger looms right on top of bathers","The sign was put up hours after Times of Malta queried the lack of safety measures in place","Daniel Ellul","2025-09-10","The Public Works authorities on Tuesday evening placed a ‘Danger no entry’ warning sign at Mġiebaħ Bay, hours after Times of Malta queried a lack of safety measures in place and four months after a government report identified unstable rock formations as a “significant risk to public safety”.  The report had said that action should be taken “as soon as possible to prevent any avoidable incidents”.  It remains unclear whether any further safety measures will follow the placement of the no-entry sign. Mġiebaħ Bay, in Mellieħa’s Selmun area, is a swimming spot favoured by those wanting to avoid crowds. Pictures posted on social media and others taken by Times of Malta show deep cracks in rock formations just above a flat, clay part of Mġiebaħ that is popular with bathers.  Frenki Dragan Crnjakovic, who flagged the issue on the Facebook group ‘The BEST of Malta’, said he highlighted the issue last year. “A huge chunk of rock is waiting for its moment to crash into the sea. I wrote about this last year but it seems my post didn’t reach many people. Be kind – share with your friends. I believe that it will also reach the official services that will mark or fence off these dangerous areas,” he said.  Mellieħa mayor Gabriel Micallef said he first reported the issue to the police and several government entities last April. He pointed to a particular rock formation that seemed close to dislodging onto the crowd. By May, a report commissioned by the police and drawn up by the Public Works Department’s Project Design and Engineering Directorate confirmed the danger. “It has been observed that large boulders are gradually becoming dislodged due to ongoing coastal erosion,” the report, dated May 9, says. “This natural process is giving rise to areas that pose a significant risk to public safety, especially as the summer season approaches and the bay is expected to attract a high number of visitors for sunbathing and swimming,” it says. The report said that, besides the cracks in the rock formation highlighted by Micallef, other rock formations in other parts of the bay were dangerous. “In view of the above, I strongly recommend that a qualified geotechnical engineer be urgently commissioned to carry out a comprehensive assessment of the site. The objective of this evaluation should be to identify zones of potential danger and advise on any necessary mitigation measures,” the report says. “Given the imminent increase in public use of this location, this assessment should be undertaken as soon as possible to prevent any avoidable incidents.” Correspondence provided to Times of Malta by the Mellieħa mayor shows that the Lands Authority was alerted to the problem. Micallef said that the last communication he had from the authority was in June, when the Lands Authority and the council agreed to install danger signs. “Kindly note that danger signs have been ordered and I will update you with the date of installation,” the e-mail, dated June 24, said. Questions have been sent to the lands ministry. Last year, 22-year-old Mirabelle Falzon died when she was hit by falling rocks at a popular spot in an area known as Munxar, in the limits of St Thomas Bay. The ruins of an 18th-century military battery, known as Riħama, are perched on the cliff overlooking the site. After the incident, several signs were put up, warning that swimming in the area is prohibited, and a fence was erected around the battery itself.  A magisterial inquiry into the tragedy said reports about the dangerous state of the coastal battery in Marsascala, made in the months and years before the collapse killed Falzon, were lost in the bureaucracy of government entities.  The magistrate recommended that a single entity should be responsible for receiving reports about state-owned and private buildings, as well as abandoned buildings and structures like bastions and cliffs that presented a danger to the public. In a statement reacting to the conclusions, the government said it will be implementing the court’s recommendation for there to be one entity “that will receive reports about government buildings or private buildings, as well as about walls, cliffs, or abandoned buildings that pose a danger to the public”.","https://cdn-attachments.timesofmalta.com/0191d72a735c9d4c5aab804d2c674bdd585860ae-1757481590-792c9e79-1920x1280.jpg","The site at risk of a potentially deadly rockfall. (Chris Sant Fournier)","2025-09-10 06:06:18.32888+00","{Accident,Environment,Mellieħa,National}","{}"
493372,"https://timesofmalta.com/article/motorcyclist-seriously-injured-losing-control-motorbike.1116044","Times of Malta","https://timesofmalta.com","Motorcyclist seriously injured after losing control of motorbike","The incident happened at around 7.30am in Msida","Times of Malta","2025-09-11","A motorcyclist was left with serious injuries after a traffic accident on Thursday morning.   In a statement, police said the 33-year-old man appeared to have lost control of the Wottan Storm motorcycle he was riding at around 7.30am on Dun Karm Street, Msida.  He was treated at the scene before being taken to Mater Dei Hospital, where his injuries were certified as serious.   Investigations are ongoing.","https://cdn-attachments.timesofmalta.com/872915cfaf63476cb5639b864ac12b94ea0749fd-1757589547-5ae9d3b9-1920x1280.jpeg","The man was taken to hospital for further treatment. File photo.","2025-09-11 11:59:23.759367+00","{Accident,Msida,National}","{}"
493340,"https://timesofmalta.com/article/watch-animals-treated-better-us-construction-workers.1115791","Times of Malta","https://timesofmalta.com","Watch: ‘Animals are treated better than us construction workers’","Builders complain they are being forced to work in the sun","Mark Laurence Zammit","2025-09-11","Restrictive road closure rules are forcing construction workers to start late and work through the hottest part of the day, contractors say. Veteran contractor Albert Tanti, who has been in the building business for nearly four decades, criticised current Transport Malta regulations, telling Times of Malta that “animals are treated better than construction workers” because while horses are banned from working during peak hours, protections for construction workers are much weaker.   Transport Malta sticks to its guns Transport Malta has no intention of changing the regulations. In a reply to questions, a spokesperson defended the authority’s policy, arguing the 9.30am restriction is essential to reduce traffic congestion “during peak morning hours when thousands commute to work, school or to obtain other services”. “Closing residential streets earlier would risk significant disruption to traffic flow and limit emergency access,” he said. He said the authority does, however, consider exceptions on a case-by-case basis. In areas where a closure wouldn’t affect schools or traffic flow, a permit might be granted for an earlier start.  He said the authority is open to discussing specific cases with contractors to find practical solutions. “Where possible, Transport Malta seeks to assist works through measures such as temporary permits, phased closures or coordination with local councils to balance community needs and workers’ safety,” he said. But Tanti and the building contractors’ association argue that due to the policy, workers often do not begin work until 11am – the hottest part of the day – due to the time it takes to set up and get materials on site. He said starting work later also means they must finish later. Working at night would hardly solve the problem and would create even more inconveniences for residents, he added. Allowing contractors to close side streets at 7am would be in everyone’s best interest, including the neighbours, he insisted, because the site would be completed earlier. And even with an earlier permit, they would not be able to start the actual work before 8am anyway, giving commuters a clear window before they leave for work, he said.","https://cdn-attachments.timesofmalta.com/1e27a26ee9ad9be39b661bef42d5348db57f2cf9-1757154635-f00f4c15-1920x1280.jpeg","Albert Tanti is a veteran contractor who has been in the building business for nearly four decades.","2025-09-11 08:57:09.346024+00","{Construction,National,Traffic}","{}"
493542,"https://timesofmalta.com/article/watch-the-moment-car-crashes-marsa-building.1116147","Times of Malta","https://timesofmalta.com","Watch: The moment car crashes into Marsa building","Four men uninjured, private residence and car damaged","Times of Malta","2025-09-12","Four men escaped injury when the driver lost control of his car and smashed into the facade of a building in Marsa causing some damage. The incident happened on Friday afternoon in Triq Isouard when CCTV footage captured a Mercedes driving round a corner at the top of the street, swerving across the opposite lane and crashing with some speed, climbing the pavement and into the facade of a private residence.  Just seconds earlier, a woman was walking in the street on the opposite side of the road but she stepped off the road and onto the safety of the pavement just as the car crashed into the building opposite. The Mercedes also hit the back of a Citroen parked outside the building, shoving it slightly forward. The four men climbed out of the vehicle seemingly unharmed as they surveyed the extensive damage caused both to the front of the car and to the facade. Stones were seen falling off the facade after the impact. It is not yet known if the owners of the residence were at home at the time of the accident. LESA CEO Svetlick Flores said ""this is normal business for us to see a collision involving a vehicle and a building or a fence"". Last month, a cab driver crashed into a hairdressing salon in Santa Venera causing more than €10,000 in damages. The driver was charged with drink driving.  This is a developing story. More to follow.","https://cdn-attachments.timesofmalta.com/4b97a99056c15086c999f210be03f31ea1800378-1757691783-40f65838-1920x1280.jpg","The Mercedes smashed into the building in Marsa after swerving out of control. Video still: ONE","2025-09-12 16:22:40.177665+00","{Accident,Marsa,National}","{}"
493598,"https://timesofmalta.com/article/all-hell-broke-loose-marsa-resident-recounts-crash-damaged-home.1116164","Times of Malta","https://timesofmalta.com","‘All hell broke loose’: Marsa resident recounts crash that damaged his home","Piscopo's wife, granddaughter were about to go outside when accident happened","Giulia Magri","2025-09-13","Ray Piscopo’s wife was carrying their three-year-old granddaughter to take her outside when, just as she placed her hand on the door lock, a deafening blast rang out. Shattered glass and falling masonry followed. In terror, the 70-year-old screamed: “A bomb, a bomb, a bomb.” It was the moment when a Mercedes crashed into the façade of their Marsa home on Friday afternoon. CCTV footage captured the moment the driver lost control of the vehicle at the corner of Triq Isouard, swerved and crashed into the façade of the artist and engineer’s family home.","https://cdn-attachments.timesofmalta.com/c66fc6bc3d8db19facb1b1805f9a9453906917cf-1757756762-9e6dfc7d-1920x1280.jpeg","Members of Civil protection removing debris and glass from the porch. Photo: Ray Piscopo","2025-09-13 10:41:19.213654+00","{Accident,Marsa,National}","{}"
493570,"https://timesofmalta.com/article/25000-licence-surrender-scheme-planned-coming-weeks.1116148","Times of Malta","https://timesofmalta.com","€25,000 licence surrender scheme planned for ‘coming weeks’","Scheme to target the ‘younger generation’, transport minister says","Daniel Ellul","2025-09-13","The government initiative to pay drivers €25,000 to give up their licence is set to come into effect within “a matter of weeks” and will target young people, Transport Minister Chris Bonett said. “I’m hoping that, in a few weeks, we will be announcing it. It’s not going to take months; it’s a matter of some finishing touches,” the minister said. Bonett announced the ‘Surrender Your Licence’ scheme in March, explaining that it will offer car drivers an annual payment of €5,000 for five years in exchange for giving up their driving licence during that period. At the time, he set himself a deadline of the end of June. However, at the end of June, Bonett said the scheme was yet to be finalised.  The transport minister said the government’s plan to reduce traffic, announced earlier this year, is still under way. Yesterday, Bonett also gave an update on plans for a new ferry connection to Gozo from Sliema and St Paul’s Bay. In July, the minister announced that the government had issued a call for a tender, adding that the year-round  service was expected to start “between the middle and end of August”. But the ambitious plan to launch the fast ferry service this summer ran aground after a ferry company complained that the tender included deadlines and conditions that go against EU rules. Yesterday, Bonett said the tender objections meant the process had to stop until the Public Contracts Review Board ruled on the matter. He said a sitting of the board is set for October 9. “I would love to tell you that the service will begin from tomorrow because we are ready to go. But now, we must allow justice and good governance to proceed.”","https://cdn-attachments.timesofmalta.com/ce3d34ad79ddd58562dca5dedd2ae6e9b3ceaf77-1757694588-50cd96dd-1920x1280.jpg","The ‘Surrender Your Licence’ scheme is aimed at reducing the number of cars on the road. File photo: Matthew Mirabelli","2025-09-13 04:34:10.092265+00","{National,Traffic,Transport}","{}"
493702,"https://timesofmalta.com/article/motorbike-driver-cyclist-suffer-grievous-injuries-zabbar.1116219","Times of Malta","https://timesofmalta.com","Motorbike driver and cyclist suffer grievous injuries in Żabbar","The incident happened at around the same time as hundreds of bicycles and motorcyclists were arriving from the Our Lady of Graces Pilgrimage","Times of Malta","2025-09-14","A motorbike driver and a teenage cyclist both suffered grievous injuries in an accident in Żabbar The incident happened at around the same time as hundreds of bicycles and motorcyclists were arriving from the Our Lady of Graces Pilgrimage that ends in Żabbar.  A police statement stated that the incident occurred at approximately 1:30 p.m. at Triq Bajada.  ""Preliminary investigations show that the incedent involved a Honda motorbike driven by a 52-year-old man from Żabbar and a 14-year-old boy on a bicycle also from Żabbar"".   ""After a medical team provided first aid, they were taken to hospital and were certified to be suffering from grievous injuries"" the police statement said.  Police investigations are ongoing.","https://cdn-attachments.timesofmalta.com/2c5dc310366b74dd66f4f14c0f4e5e4066da1653-1757865540-eb22a58f-1920x1280.jpeg","A police statement stated that the incident occurred at approximately 1:30 p.m. at Triq Bajada. Photo: Matthew Mirabelli","2025-09-14 16:09:00.605985+00","{Accident,National,Police,Żabbar}","{}"
493664,"https://timesofmalta.com/article/man-seriously-injured-crashing-pole.1116201","Times of Malta","https://timesofmalta.com","Man seriously injured after crashing into pole","The middle-aged man lost control of his vehicle, police said","Times of Malta","2025-09-14","A man was left with serious injuries on Saturday night after crashing his car into a pole on the pavement next to a roundabout in Paola. Police said initial investigations suggest the 54-year-old man from Marsa lost control of the Honda Fit he was driving, leading him to crash into the roadside pole on Triq il-Perit Dom Mintoff. The man, a Marsa resident, was treated at the scene before being taken to Mater Dei Hospital, where his injuries were certified as serious. Investigations are continuing.","https://cdn-attachments.timesofmalta.com/9c62533db2c696d6abc847bd0737616f71ef318c-1757833369-58d69562-1920x1280.jpeg","The man crashed into a pole close to a roundabout in Paola. Photo: Communications Office, Malta Police Force.","2025-09-14 07:59:24.953104+00","{Accident,National}","{}"
493670,"https://timesofmalta.com/article/two-men-seriously-injured-separate-traffic-accidents.1116204","Times of Malta","https://timesofmalta.com","Two men seriously injured in separate traffic accidents","Motorcyclist and a driver who flipped his car taken to hospital after separate accidents last night","Times of Malta","2025-09-14","Two men were seriously injured in two separate traffic accidents on Saturday night.   The first accident occurred at around 11pm on the St Paul’s Roundabout, when a 69-year-old man, a resident of the area, collided with the pavement while driving his Mercedes B180, flipping his car and leaving it upside down in a field to the side of the road. The second accident occurred at around 1.30am on Triq Mikiel Anton Vassalli in Msida, when a Honda CB650 motorcycle driven by a Ta’ Xbiex man, 34, was involved in a collision with a Mazda Demio driven by a 24-year-old man from Vittoriosa. Medical staff attended both scenes, with the 69-year-old man and the motorcyclist taken to Mater Dei Hospital for further treatment, where their injuries were certified as serious. Investigations are continuing.","https://cdn-attachments.timesofmalta.com/b8ca6bdf00ce1d7e1f19a61dc9bc652e46671698-1757840079-86c7e8f1-1920x1280.png","The accidents occurred on Saturday night. Photos: Communications Office, Malta Police Force.","2025-09-14 09:01:10.231708+00","{Accident,National}","{}"
493920,"https://timesofmalta.com/article/tougher-measures-reckless-drivers-go-parliament.1116252","Times of Malta","https://timesofmalta.com","Tougher measures against reckless drivers go before parliament","We want to bring about a culture change and introduce effective deterrents - minister","Times of Malta","2025-09-16","A bill to introduce random testing of motorists for drug and alcohol abuse went before parliament on Tuesday, with the Home Affairs Minister insisting that the changes had been in the works for some months. Calls for tougher legislation reached a crescendo this summer following a spate of traffic accidents in which the motorists involved were found to have been driving under the influence of drink or drugs. But Home Affairs Minister Byron Camilleri told the House that the government had declared its intention to beef up the laws even before parliament rose for the summer recess. ""We want to send a clear message to motorists that they cannot, through their actions, put others in danger,"" he said.  Motorists and pedestrians who observed the law deserved protection, he said, and while one could not control what everybody did or did not do, this legislation would serve as a stronger deterrent. Going into the provisions of the law, Camilleri said that henceforth, the police would be able to test motorists for drug abuse in the same way as they did for alcohol. And tests could be carried out randomly and not upon 'reasonable suspicion' as had been the case to date for drink-driving. Limits were not being changed, the minister said, but there would be 'zero tolerance' for anyone driving under the influence of illegal drugs such as cocaine or heroin. The minister pointed out that during talks with a number of organisations, concerns had been raised about how this new approach could negatively affect people taking medical cannabis who were perfectly fit to drive but could still be caught up in the tests. Similarly, people who took recreational cannabis days previously could also be caught up. There was also a risk that people would  not take medicines prescribed by doctors for fear of being caught up in drug tests.  A well-researched document had been handed to the government and was being seriously considered.  The purpose of the new law was to ensure that everyone was responsible behind the wheel and to deter only those who were unfit to drive. But there would be zero tolerance of those who were reckless and prepared to put other people's lives in danger. No risks could be taken, which was why random testing was now also being introduced.   The minister said the police had bought new, modern test kits for drug testing. The procedure to be followed was that in the case of a positive drug test, a follow-up test would be taken to confirm the result. The new law also provided that when a traffic accident resulted in a fatality, the motorist would be sentenced to jail if convicted of having been driving under the influence of alcohol or drugs. The possibility of a suspended sentence was being removed. Stiffer fines There would also be stiffer fines for those found to be driving under the influence of drugs or alcohol. The purpose was to strengthen the deterrent against those who, through their recklessness, risked injuring or killing somebody. A fine which previously stood at €1,800 was now being raised to €2,500 for a first offence. In a repeat offence, the current fine of €3,000 was being raised to €5,000. Furthermore, prosecutors may request immediate suspension of a motorist's driving licence, not when proceedings are completed. The law was also introducing stiffer penalties in hit-and-run cases.  In his address Camilleri said this was not the first time that the government was taking tough action to ensure that traffic laws were observed. Penalties for contraventions that could put people's lives in danger had actually been doubled in 2023. But strengthening the law had to be accompanied by actual enforcement, and this was happening too, with just the police having mounted 1,300 road checks this year up to August. Action would increase even more now that the police had a specialised Road Policing Unit.  10,000 found driving while on the phone this year  Action by the police and others such as LESA was not just focused on drink and drug driving. This year, up to August,10,000 fines were issued against motorists found using mobile phones at the wheel. 38,000 had been fined for this offence since 2022. All these people, clearly, were prepared to drive in a manner which endangered others, despite heavy fines, the minister said.  This underlined the need for educational campaigns to underscore the point that people should not put other people's lives at risk. ""The message is clear, the mobile phone can wait and if you drink or take drugs, your place is not behind the steering wheel,"" Camilleri said. ""Do not play with people's lives"".","https://cdn-attachments.timesofmalta.com/19ec136d08358bd3d8b6f72389bfce2c53910a60-1758033532-664deb4e-1920x1280.png","Home Affairs Minister Byron Camilleri speaking in parliament on Tuesday.","2025-09-16 15:04:54.616951+00","{Drugs,National,Traffic}","{}"
493898,"https://timesofmalta.com/article/pedestrian-injured-victoria-accident.1116300","Times of Malta","https://timesofmalta.com","Pedestrian injured in Victoria accident","The accident happened in Republic Street","Times of Malta","2025-09-16","A 29-year-old Spanish woman was seriously injured when she was hit by a car in Republic Street, Victoria, Gozo on Tuesday afternoon. The police said the accident happened at 12.15pm. The pedestrian was hit by a Mazda 2 driven by a 69-year-old woman from Victoria. She was hospitalised.  The police are investigating.","https://cdn-attachments.timesofmalta.com/889d68d49c5507da5f81d3ed80e878bf39b8df75-1758026536-0bd2677c-1920x1280.jpg","A Spaniard was seriously injured in an accident in Gozo.","2025-09-16 13:03:04.626171+00","{Gozo,National,Traffic}","{}"
493983,"https://timesofmalta.com/article/52yearold-pedestrian-seriously-injured-hit-car-zabbar.1116323","Times of Malta","https://timesofmalta.com","52-year-old pedestrian seriously injured after being hit by a car in Żabbar","The accident happened in a parking area at 11.30pm","Times of Malta","2025-09-17","A man was seriously injured after he was hit by a car in a parking area in Żabbar on Tuesday evening.  According to the police, the accident happened at 11.30 pm in a parking area in Triq il-Mina ta’Hompesch, when a 52-year-old man from Żurrieq was hit by a Toyota Vitz driven by a 26-year-old man from Kalkara.  The pedestrian was taken to Mater Dei Hospital, where he was certified to be suffering from serious injuries.  Magistrate Philip Galea Farrugia is leading an inquiry, and police investigations into the accident are ongoing.","https://cdn-attachments.timesofmalta.com/51f8160407458a613e81bc55e551a95e0f6c8390-1758090707-10935674-1920x1280.jpg","The accident happened in a parking area in Żabbar late on Tuesday evening. Photo: Times of Malta file photo","2025-09-17 07:18:49.501549+00","{Accident,National,Police,Traffic,Żabbar}","{}"
494102,"https://timesofmalta.com/article/man-accused-bidnija-murder-charged-earlier-road-rage-attack.1116373","Times of Malta","https://timesofmalta.com","Man accused of Bidnija murder charged with earlier ‘road rage’ attack","Water delivery ends in an altercation","Monique Agius","2025-09-18","A man accused of murdering a driver after a minor road collision has been charged with a second alleged road rage incident that took place months before the fatal shooting. Mohamed Hamdan, 46, appeared in court yesterday to face a string of driving offences  over a January incident in St Paul’s Bay, in which he allegedly rammed his truck into a car following a traffic dispute. The incident, caught on camera and exclusively revealed by Times of Malta, involved Hamdan allegedly attempting to park his truck to make a water delivery to a hotel. Police inspector Warren Galea told the court that the alleged victim, driving a red Mazda, had overtaken Hamdan and blocked his access to the designated delivery spot on Triq it-Turisti.   The two men exited their vehicles and initially exchanged words. The situation quickly escalated, and a passenger had to intervene to separate them. Hamdan then returned to his truck and drove into the Mazda, which was later declared a total loss. Three other parked vehicles were also extensively damaged. The court heard that the accused was arrested at the time but released on police bail until February 26, pending the submission of medical documentation by the alleged victim. Despite repeated visits by Hamdan to the Qawra police station to seek updates, the requested documents were not submitted until March. The alleged victim presented a medical certificate and vehicle damage valuation report, both dated January. Hamdan also sustained a scratch, which was certified as slight injuries. Hamdan was called back to the police station on April 15. He requested to have his lawyer, Nicholas Mifsud, present before any interrogation. However, inspector Galea explained that due to Mifsud’s involvement in a high-profile jury case, the interview was postponed. Before a new date could be set, the fatal Bidnija shooting occurred. Hamdan was arrested and charged with murdering Jean Paul Busuttil in yet another traffic dispute. Given the circumstances, police decided to file the earlier road rage charges on July 4 without conducting a formal interrogation. Hamdan pleaded not guilty to wilful damage to a car, slightly injuring the driver, damaging three parked cars through negligent and reckless driving, dangerous driving and recidivism. The alleged victim took the stand yesterday. Cautioned that he could face charges himself, the man chose to testify. He said he had been collecting employees from the Buġibba Hotel at around 6.30am when Hamdan’s truck reversed towards him. He claimed he tried to manoeuvre around the truck, asking Hamdan to let him pass so the latter could park. The witness described Hamdan exiting the truck and allegedly swearing and trying to punch him. He said his employees stepped in to defuse the situation, and as he returned to close the back passenger door, Hamdan drove his truck into his car and then several others. Under cross-examination, the alleged victim admitted that his car was in the middle of the road but insisted he had no alternative route to where he was going. He denied pushing Hamdan but admitted to “blocking” him when the accused attempted to strike him. Lawyer Jacob Magri, representing the alleged victim as parte civile, requested a protection order following the testimony. The court, presided over by Magistrate Leonard Caruana, is expected to rule on the matter from chambers. The case continues in October. Police inspector Warren Galea prosecuted. Lawyer Nicholas Mifsud assisted Hamdan. Lawyers Arthur Azzopardi and Jacob Magri are assisting alleged victim.","https://cdn-attachments.timesofmalta.com/28c38f8aad950cf5cc684df6e752f437bdbf4895-1758130017-f59d90a2-1920x1280.jpg","The truck allegedly driven by Mohammed Hamdan and caught on CCTV.","2025-09-18 04:42:25.001564+00","{Accident,Court,National}","{}"
494209,"https://timesofmalta.com/article/motorcyclist-seriously-injured-bormla-crash.1116440","Times of Malta","https://timesofmalta.com","Motorcyclist seriously injured in Bormla crash","The accident took place on Thursday evening","Times of Malta","2025-09-19","A motorcyclist was seriously injured after he was involved in a collision with a car in Bormla on Thursday evening.  A police statement said the accident happened on Triq San Ġwann t'Għuxa at 8.45pm, when a 54-year-old motorcyclist from Żabbar riding a Honda motorbike was involved in a collision with a Hyundai I30 driven by a 34-year-old man from Msida.  A medical team was called to the scene, and the motorcyclist was taken to Mater Dei Hospital via ambulance. He was later certified as having suffered serious The motorcyclist was seen by a medical team on site and later taken to Mater Dei Hospital, where he was certified suffering serious injuries.  Magistrate Monica Borg Galea is leading an inquiry, and police investigations into the accident are ongoing.","https://cdn-attachments.timesofmalta.com/fcfda4cfce16038ba5b08cb8cf12f93ce00541ab-1758262908-1b7e9388-1920x1280.jpg","The accident happened on Thursday evening. Photo: Malta Police Force","2025-09-19 07:08:39.218376+00","{Accident,National,Police}","{}"
494363,"https://timesofmalta.com/article/motorcyclist-arrested-gozo-bike-theft-ends-crash.1116549","Times of Malta","https://timesofmalta.com","Motorcyclist arrested after Gozo bike theft ends in crash","Suspect allegedly stole bike in Sannat before fleeing accident, other motorcyclist grievously injured","Times of Malta","2025-09-20","A British man was arrested in Gozo on Saturday after allegedly stealing a motorbike in Sannat and later crashing it into another bike in Għarb, leaving one rider grievously injured. Police said the 30-year old suspect was riding a stolen Kymco motorbike when it was involved in a collision with a Honda motorbike driven by a 34-year old man from Xagħra at around 1.30pm in Triq l-Għarb. The Honda rider was certified as being grievously injured. Witnesses reported that the Kymco rider fled the scene on foot. A search was launched, and officers soon tracked him down nearby. Police said the man was “aggressive towards the police” during his arrest, though no officers were injured. Both riders were taken to Gozo General Hospital for treatment. The British man’s condition remains pending. Police investigations are ongoing.","https://cdn-attachments.timesofmalta.com/d5ce0b03123cf865db4406e722deb012f06dfb50-1758379586-06226945-1920x1280.jpg","The scene of the accident on Triq l-Għarb on Saturday morning.","2025-09-20 15:40:31.65046+00","{Accident,Gozo,National,Police}","{}"
494368,"https://newsbook.com.mt/en/man-arrested-after-stealing-motorcycle-crashing-with-it-and-fleeing-the-scene/","Newsbook","https://newsbook.com.mt/","Man arrested after stealing motorcycle, crashing with it and fleeing the scene","","Mariella Cilia","2025-09-20","A 30-year-old has been arrested after he stole a motorcycle, crashed with it and fled the scene.
The police confirmed that the British national was arrested earlier today in Gozo after he was allegedly involved in a traffic accident with the same motorcycle he stole.
The accident took place at around 1:30pm in Triq l-Għarb, Għarb.
Police officers showed up at the scene where two motorcycles had collided, with one of the cyclists, a 34-year-old from Xagħra needing medical assistance.
At the point, police were informed by witnesses that the British national had fled the scene, after which they immediately began looking for him.
He was found a while later near the scene and was arrested. During the arrest, he was violent with the police officers, but no one was injured.
During their investigations, police found a motorcycle that had just been stolen in Sannat, allegedly by the man who was arrested.
Both motorcyclists were taken to Gozo General Hospital due to injuries they suffered during the accident.
The 34-year-old suffered grievous injuries while the other man’s condition is still pending.
Police investigations are still ongoing.","https://cdn.newsbook.com.mt/wp-content/uploads/2025/06/09151555/504431164_690330573627775_3702444772962771671_n.jpg","","2025-09-20 16:42:20.881364+00","{Accident,Gozo}","{}"
494438,"https://timesofmalta.com/article/pedestrian-injured-pieta-traffic-accident.1116581","Times of Malta","https://timesofmalta.com","Pedestrian injured in Pieta' traffic accident","The car was being driven by a 75-year-old from Sliema","Times of Malta","2025-09-21","A 77-year-old woman was seriously injured in an accident in Pieta' on Sunday. The police said the accident happened at 8.30am at Sa Maison. The woman was hit by a Hyundai I10 car driven by a 75-year-old man from Sliema.  She was hospitalised.","https://cdn-attachments.timesofmalta.com/4990dc7f5bf0eb5e61a1072a70f44f466b7c41c8-1758466782-cb016254-1920x1280.jpg","A pedestrian was injured after an accident in Pieta'.","2025-09-21 15:51:18.095648+00","{National,Traffic}","{}"
